x_1,x_2,y,cluster
-21.374094939070805,-0.18478895871099563,0,9
-20.777492666150184,-0.5597996572753439,0,9
-19.66818866180031,0.33983820118806685,0,9
-19.397539570664577,-0.04837717249518188,0,9
-19.177782557546823,-0.7325231802421664,0,9
-19.549364670432485,-1.669095507544706,0,9
-20.89848870111368,0.741323207827217,0,9
-20.99262406002167,-0.9394665444168403,0,9
-19.589072923619526,-1.3858588083366714,0,9
-19.54555127736739,-0.5336587600531159,0,9
-19.046253408891122,-0.2755230524969488,0,9
-19.67065788817666,0.6607643358209139,0,9
-20.5356864595907,-1.5995182379126514,0,9
-19.527104978083354,-1.2482625705537447,0,9
-21.22236430200601,0.30395114197708056,0,9
-18.63924164760557,-0.5761686614758593,0,9
-19.7543848178853,-0.6600745310007657,0,9
-19.925055529714285,-0.4930864414584089,0,9
-21.465744926525225,-0.3253356186984382,0,9
-19.272229349887606,1.7102612820837084,0,9
-20.35444055131167,-0.9967017439329439,0,9
-19.521019285905155,10.286548457779837,0,10
-19.12482706749649,8.7522462143915,0,10
-19.49715484184209,9.369902187252304,0,10
-18.667890413738807,11.34492735278827,0,10
-20.86504105884142,10.781206059335073,0,10
-20.85834960108788,8.914416828993392,0,10
-18.8395653745751,10.474497817225803,0,10
-20.27375662727523,10.623614229176766,0,10
-20.50608025148062,9.471529623095483,0,10
-20.831465775160215,9.714954157312828,0,10
-19.691472509095767,8.662975916341207,0,10
-19.77993139936465,11.218506615540038,0,10
-21.072322691446722,10.471164424715289,0,10
-19.60545046863208,11.09912473115887,0,10
-20.992772717420763,10.933407768315297,0,10
-19.197607927982506,11.045457101871856,0,10
-18.777755528881933,9.959962258620019,0,10
-20.99070272611863,10.940430582550004,0,10
-20.477433529633128,11.421628253525302,0,10
-20.427750614954757,10.442433472135905,0,10
-19.830187982985258,10.554466072108362,0,10
-19.61765610108208,9.502093161362344,0,10
-20.303556354532613,9.053290567324964,0,10
-18.864615873011925,9.892969245151628,0,10
-18.634107363582395,10.182716634773325,0,10
-20.76554436243663,9.770656520924446,0,10
-19.62531025021412,9.142937254319104,0,10
-19.259160906349805,9.701687967772134,0,10
-21.542000947264533,10.85215016087871,0,10
-18.19733518353919,10.353963321124562,0,10
-21.061873790771447,9.004043662019985,0,10
-19.211977758681222,11.707234442005575,0,10
-19.078831811053252,10.94443893311558,0,10
-21.251209885201025,9.297030398860489,0,10
-20.942252179348756,10.01115980556337,0,10
-20.11447449963472,11.362781904557801,0,10
-20.06498884452135,11.427052698276194,0,10
-21.154998425771325,10.548548529719476,0,10
-20.80505402365127,11.11566015353043,0,10
-19.20243426371698,8.756240813226732,0,10
-20.08678560861143,9.415129115556777,0,10
-19.240401752090662,10.347786089663991,0,10
-20.453761539106175,9.083156053510166,0,10
-18.552140937153975,10.315818333647785,0,10
-19.47970273236771,9.161716477312387,0,10
-21.66547566064862,9.069013543360379,0,10
-19.888225344911728,11.968493431496999,0,10
-20.84419123554244,8.430865339274298,0,10
-20.683262333596204,9.27950689285056,0,10
-20.389450297413614,11.220007494033723,0,10
-19.307192085290282,9.384474334529067,0,10
-19.78876392800137,8.293201604433339,0,10
-21.154967105293014,10.718186078907523,0,10
-19.22706001618443,10.268072154177947,0,10
-21.31353645645855,9.894622608246902,0,10
-19.683371594261498,11.244370959241419,0,10
-21.727241935647566,9.581349579327647,0,10
-21.33885575261178,9.518672668110353,0,10
-20.49131004424816,8.793892198586782,0,10
-21.45248042168411,9.002093051261564,0,10
-19.244203096168565,9.522673000706234,0,10
-21.344660343911684,9.28599640481607,0,10
-21.298399666758744,9.748998852949867,0,10
-18.296568681516113,9.417780372814384,0,10
-18.988031224100325,11.06545562400423,0,10
-21.333106550748077,8.60802792826449,0,10
-20.902728504269376,9.900093073090057,0,10
-20.423659000948522,11.48584807674035,0,10
-21.930788460300707,10.509363185563611,0,10
-20.207509558352346,9.075131364279569,0,10
-20.055198390335914,8.853835570433546,0,10
-19.612570793116532,9.349415541851906,0,10
-19.61202411844064,9.798458936096226,0,10
-20.015493865862926,11.26622612563858,0,10
-18.487299319636833,9.715634963453475,0,10
-18.913446958838218,11.064952752013605,0,10
-19.846823057167366,11.017743681520912,0,10
-20.906962440083607,9.959830919123755,0,10
-18.551588364039883,10.356441017667922,0,10
-21.12764556518692,9.963735809404938,0,10
-19.12234325410483,10.536289996324946,0,10
-20.2597266055525,8.848880822323732,0,10
-20.87027416697552,10.853836574591108,0,10
-19.1668677523472,10.499217712897385,0,10
-19.603018135512265,10.021020333745438,0,10
-18.975659885176423,10.88511932573546,0,10
-18.866153125092293,9.311721354829443,0,10
-18.619412244108112,11.316372900164431,0,10
-19.309701361062906,9.265766957637563,0,10
-20.90350532697809,11.054097347397974,0,10
-19.754875088258306,9.450194342148196,0,10
-18.532759828957175,11.155716724178252,0,10
-18.936180649356743,9.715541671150786,0,10
-21.089975871894083,10.36959067832592,0,10
-18.145175483383863,10.450228807600618,0,10
-21.372451194617298,10.41718880620319,0,10
-19.83296974840081,9.410095065718798,0,10
-20.155546146102868,9.895678288108272,0,10
-19.79182248295196,8.012811045859845,0,10
-21.22393360375825,10.247770333075568,0,10
-20.558513846721592,10.238722973355326,0,10
-18.42449556618701,9.533970869877137,0,10
-21.362322201735914,8.684947827927873,0,10
-19.320536601218773,8.900614681382967,0,10
-19.446284985442215,9.345080835065371,0,10
-18.23219702097538,10.66616407456336,0,10
-19.529462085431973,9.256825650698486,0,10
-19.351249822320163,9.964217413224704,0,10
-19.693882729069145,11.21540129885684,0,10
-19.636835728986473,10.371818564533964,0,10
-20.431622641508884,8.758612370290138,0,10
-19.748415785732234,11.306138800186385,0,10
-21.543301418263432,10.755815158056953,0,10
-19.178869963625303,9.363239810287864,0,10
-20.042194484935433,10.437545269220317,0,10
-18.921953337389155,9.081508041914178,0,10
-21.67600626322054,11.025589075533336,0,10
-20.580545068814818,11.290626465570567,0,10
-21.671826081391547,10.244892575061911,0,10
-21.194663502170812,9.705660952951702,0,10
-20.18575009919681,10.960854038384731,0,10
-18.475784915748754,9.511551030653365,0,10
-18.65787980156332,9.085779699866874,0,10
-19.893363690619708,9.006092587478362,0,10
-20.24814746980316,9.763355748395002,0,10
-18.78526026078323,10.39156856595178,0,10
-18.979808304955924,11.082059671950885,0,10
-20.914874747229078,8.315073661614008,0,10
-19.02296337754832,11.566052025830643,0,10
-20.347961869422097,11.196422743498758,0,10
-20.749827596811702,8.347903508586914,0,10
-18.26270573920065,9.749776705439604,0,10
-20.197712705846328,8.06917598619949,0,10
-19.43741283413713,8.635861068934812,0,10
-19.807354059083274,11.968473091394435,0,10
-21.768234539028086,9.883241087792518,0,10
-18.441997327700175,9.664719192787393,0,10
-20.290902977895104,9.88737914635842,0,10
-20.186689954413218,10.682821349417503,0,10
-19.386921506237066,9.589867246663642,0,10
-18.968870055768285,10.017181003639747,0,10
-19.23468244133019,11.404080141042222,0,10
-20.408837707556387,11.319790402262685,0,10
-20.794468152527756,11.184492985428413,0,10
-20.00981992910677,11.762143470890225,0,10
-20.426232114700582,10.5155467918192,0,10
-21.066639403599968,10.89503524862926,0,10
-19.588938664394156,9.974124526188731,0,10
-20.60914316099334,9.46490658051591,0,10
-19.688039142963074,9.378442171263085,0,10
-19.675194845054115,9.83175632652616,0,10
-19.46125810409698,10.252971397749848,0,10
-21.963644320938183,10.11099782342531,0,10
-21.12150391325804,10.570230475473087,0,10
-20.5001101430026,9.664618870251996,0,10
-20.184972355355132,8.369419374091,0,10
-21.12248465865155,10.55698245067646,0,10
-19.38540754609657,9.724482163579543,0,10
-20.354277190035013,11.409664334052609,0,10
-21.63919187203452,10.24543821187063,0,10
-20.19511359527286,9.131343595517201,0,10
-20.805277857117744,9.620547096192816,0,10
-21.11283792601865,9.272776246061218,0,10
-19.025322696078774,8.850001389875656,0,10
-19.84344232063185,10.171449494659036,0,10
-21.56030031857962,10.67559954337938,0,10
-19.499681797478928,9.470605288380234,0,10
-18.89237503891081,10.36092093090196,0,10
-18.620011380695615,10.898413494145625,0,10
-21.55458122070486,9.561912679941216,0,10
-19.677200444829328,8.433369016471467,0,10
-19.77877001489626,10.096924243405667,0,10
-20.561981231800196,9.22112031144442,0,10
-21.55339433101155,9.949962283864378,0,10
-21.09902495402347,10.472129093326602,0,10
-19.681475178566814,9.886731553043127,0,10
-19.8959849426152,9.380205310303968,0,10
-18.646123130227615,10.22096809761118,0,10
-21.300177859323423,10.528442988212936,0,10
-20.570385685140753,10.410276132980455,0,10
-21.158720879908408,11.016380966991704,0,10
-21.557469766573284,9.433073373212558,0,10
-19.108552317787126,8.730608045451822,0,10
-19.87545340040643,10.414380538128253,0,10
-19.688968361347836,10.474482734405122,0,10
-20.10279121753998,8.409009517185888,0,10
-19.458856159698826,8.089836532401192,0,10
-19.403670953971165,10.18960263471231,0,10
-18.717364370659027,10.984141368184224,0,10
-21.113440734997265,10.690134896151662,0,10
-19.798591922145796,10.801535340880811,0,10
-19.546417764319912,11.773621452063384,0,10
-19.597955594116197,8.681929818632613,0,10
-19.324988808371494,9.161582248018949,0,10
-18.623802171629848,9.899904014869241,0,10
-19.756463255701473,10.198640384921276,0,10
-20.606829047544796,9.246558957955436,0,10
-18.365587920955015,9.736564801780025,0,10
-20.828985634076208,8.29933306027153,0,10
-19.777046856739315,11.818739999735131,0,10
-20.193098085778768,9.244172666216482,0,10
-19.09716215479555,10.384068312243123,0,10
-20.41697317004431,8.21992152476188,0,10
-19.376257446099608,10.964272882176022,0,10
-21.906298467300175,10.431681013256624,0,10
-21.709951799727452,10.27337826929455,0,10
-18.97300738265828,9.486066458838042,0,10
-21.75353002311547,9.127628752258081,0,10
-19.544343971927205,11.327756395749038,0,10
-20.127398012117766,9.763009680214747,0,10
-20.25959281838037,11.277950526390063,0,10
-19.37164717532575,10.249526823376094,0,10
-19.959023625958316,10.893969260710598,0,10
-20.83927955545959,11.649940400873387,0,10
-20.028441321316823,10.260550511470921,0,10
-19.583007058502513,8.902540525943376,0,10
-20.128199468703148,9.200578069776887,0,10
-21.147870965160667,9.904962103319889,0,10
-20.28038287817514,11.457005093063808,0,10
-20.714686021386594,9.992748747722136,0,10
-18.449365757684006,9.565570681679704,0,10
-18.581493813898533,10.407305594171124,0,10
-21.499920767946705,11.234304961475292,0,10
-21.9119461564624,10.215689308863258,0,10
-19.92756110056704,10.837546022643453,0,10
-19.373246193343178,9.375283588565786,0,10
-19.631841843775668,10.611974979650126,0,10
-20.545652406298615,9.755293923989768,0,10
-21.043859295392622,10.125864743219596,0,10
-21.05597074180545,11.648838998845559,0,10
-21.16842228195761,9.142883337224644,0,10
-18.336575857256886,9.963977562723542,0,10
-19.886041640861865,11.36942836637635,0,10
-21.47602345780549,9.552563673333179,0,10
-19.69057537039166,10.332177275040129,0,10
-20.293282290439084,10.754829147621967,0,10
-20.316237906736546,10.172781611677639,0,10
-19.70357420739678,11.259844803654936,0,10
-18.89760457923072,9.093288248141999,0,10
-21.475683597126057,8.74645485343693,0,10
-20.717507438679654,9.109995483051158,0,10
-20.751560701669263,11.128771979509073,0,10
-20.34444046148703,10.21607458768686,0,10
-19.319020124286887,10.191089084649002,0,10
-20.931086938475268,8.661266353459421,0,10
-20.591302503072257,9.361990704742917,0,10
-21.092969035978463,11.360986339223082,0,10
-20.086864535173596,10.118302373393679,0,10
-19.4330203524789,11.094391269048812,0,10
-20.536417862029605,10.768658704160828,0,10
-19.347138598608765,9.323793551739156,0,10
-18.734949355659143,10.360140065312141,0,10
-21.11702063254141,8.836817821963354,0,10
-19.80208320191685,9.77792578789306,0,10
-21.371143118504964,8.826056747695167,0,10
-20.636907583113135,8.350572557187078,0,10
-21.64536553964168,9.45283389076736,0,10
-20.27870740816938,9.993648096793603,0,10
-20.26969435112478,8.764235222400227,0,10
-19.357880837010473,10.369716410938151,0,10
-20.159594851191013,9.298588737551189,0,10
-19.14989546349603,8.68233761282418,0,10
-20.10122799489245,8.064405467621317,0,10
-19.90686820600213,10.473577544026089,0,10
-18.973123228400073,8.920065486318268,0,10
-19.73451544275935,10.845213150582595,0,10
-18.465649446247827,10.858646310998314,0,10
-19.099114698826313,10.220519772889382,0,10
-20.04273390258329,10.34907631257289,0,10
-19.696116063902824,9.917483948136208,0,10
-20.238301274306927,11.936139354998714,0,10
-18.7098103458668,10.363186567752685,0,10
-20.54970665114616,9.77793531685782,0,10
-20.54337083347301,11.344115942098755,0,10
-18.77080823323431,9.2330316166321,0,10
-20.10723887469063,11.771279650416668,0,10
-19.10886107336024,10.828946780722767,0,10
-19.267562371882885,9.887361914347132,0,10
-19.6285879962179,8.552342690920018,0,10
-21.70493309686996,9.585085657999555,0,10
-18.35763519556338,9.286609223414162,0,10
-21.828122138856507,10.657143301267123,0,10
-20.632347218689045,9.505324459699603,0,10
-20.1049586756844,11.150570852765012,0,10
-21.08346501675874,11.139409783791718,0,10
-19.8132293342343,11.279479476468289,0,10
-18.88957184659307,9.716764817799321,0,10
-21.86740304440005,10.590929656212744,0,10
-19.192752301484596,9.683409723892215,0,10
-19.408782375089064,10.130282338125111,0,10
-18.800678053743844,9.625000264909861,0,10
-21.307077920033223,11.039544839075923,0,10
-20.892442463213616,8.722489969158168,0,10
-20.177348762928375,9.863619733990081,0,10
-19.73244184184714,9.539644478083892,0,10
-19.307674489620503,10.325822621298911,0,10
-18.07002177348918,9.518421447244545,0,10
-19.20474587100474,8.958948257917928,0,10
-18.59322734995369,10.465332402762987,0,10
-19.90419479119346,9.123934442814086,0,10
-19.708607098083636,8.493118275386191,0,10
-21.483709560903222,9.320980176325229,0,10
-20.042070803163323,9.781088786392546,0,10
-20.46342764222928,8.634213105240327,0,10
-19.770870362131266,11.222140451688139,0,10
-19.680942722580333,10.211013673969102,0,10
-20.428514021000865,9.0031231723432,0,10
-19.518797076804752,10.223343157664484,0,10
-20.632481191698744,18.24283057756012,0,11
-19.56584622665876,19.813095357928848,0,11
-19.416056077069825,19.905712904896316,0,11
-19.279821340446006,20.4894198725871,0,11
-18.777529332348866,18.468813232540136,0,11
-18.959326226744597,19.580228770673624,0,11
-19.787056841688376,18.62504347555916,0,11
-18.158071018643806,19.52347852345228,0,11
-21.335927739060008,21.2645523995333,0,11
-19.809856875198275,21.678075125545995,0,11
-18.456366654810548,20.638332149782695,0,11
-19.22806875148169,19.897860932221878,0,11
-19.846546666475906,19.376326773347465,0,11
-21.08836437016126,19.64000354909282,0,11
-19.59534302866839,19.198367744541972,0,11
-19.024322632095696,19.769849795008113,0,11
-19.8333253978667,21.992923085936123,0,11
-20.80175796067712,19.99108063975299,0,11
-18.785176845374192,21.3334733036293,0,11
-20.080996616205226,21.158820338493424,0,11
-19.87773332626684,20.743676507471136,0,11
-21.339931350568687,20.912113272178566,0,11
-18.2525859772123,20.463253645067752,0,11
-19.34737935617474,18.38874383256851,0,11
-19.751373995266263,21.56140760230444,0,11
-21.872672434278268,19.990838490298188,0,11
-19.49029886368936,18.86637660981257,0,11
-18.286418973013465,20.923375419432052,0,11
-19.38985718770988,20.548987763385846,0,11
-19.59591570625087,20.620294279274297,0,11
-19.759818279330982,19.794872207172766,0,11
-19.972022505383276,18.858199267605823,0,11
-21.392329199783273,20.130901515236243,0,11
-20.68292003164136,20.458948993360053,0,11
-20.411378917470685,20.624096796994404,0,11
-19.543593856351865,19.34196023460294,0,11
-21.108607050995904,19.44176162557176,0,11
-19.06761572796597,20.227792287087013,0,11
-21.636907195496367,19.270106453595226,0,11
-21.016655572617623,21.559932631149852,0,11
-19.085906159349715,18.31367363680862,0,11
-21.434057839340824,18.73839144002074,0,11
-19.82058162295973,18.47609987663261,0,11
-19.976336916361817,19.947227227351444,0,11
-21.34524457175027,18.723374369135424,0,11
-20.38646216993091,19.58363308282747,0,11
-19.732577515833007,19.843726159829874,0,11
-19.49642203256382,19.548698264060153,0,11
-19.479382610710143,19.20502476927793,0,11
-18.460987398908642,21.033440945544736,0,11
-21.401949023640874,20.93327805813188,0,11
-21.30996101464965,18.743767310193245,0,11
-19.409199823763743,19.03369381881566,0,11
-19.4895820323059,20.1721598576656,0,11
-18.998651226659476,18.997711707217963,0,11
-18.380427948646055,20.53997989239385,0,11
-20.24911334352125,18.73960295990465,0,11
-19.603995966414907,20.841371979546974,0,11
-20.7667026748762,20.042308782092547,0,11
-21.00678197678784,18.412647933432776,0,11
-20.273220104095397,20.170745621037565,0,11
-20.480953228108266,18.255174032630514,0,11
-19.86605059629889,21.206739508298732,0,11
-21.27701645480384,20.443447885572787,0,11
-20.29238309403631,21.736559857477864,0,11
-21.683551984976557,19.42342417166478,0,11
-19.972235939636207,19.291037244373037,0,11
-18.770476586830284,20.778073419227795,0,11
-19.550230588011136,19.455761602376356,0,11
-20.07276555561827,21.216642230910004,0,11
-20.875364878595878,20.32387622324568,0,11
-21.495114732499303,20.22850625264538,0,11
-20.117617487725752,21.30381659409206,0,11
-20.741130462582674,19.826244839639916,0,11
-18.738163236695485,19.444932588927855,0,11
-19.405489212470947,21.226789508971244,0,11
-18.462241361457423,20.013464949628325,0,11
-19.331086506947695,19.604576531037818,0,11
-20.161288519771624,18.13717018683457,0,11
-21.32699243192321,19.274313768261333,0,11
-19.925362881801636,18.678422443373396,0,11
-19.577709001974508,20.697840568380364,0,11
-18.6612661568317,19.500376125246678,0,11
-20.297253764304365,21.70713204158288,0,11
-20.3374685633125,19.590858355432,0,11
-19.51016892539071,20.56081563981367,0,11
-21.833676381416268,19.254909318097653,0,11
-20.729684225208352,20.046462012412537,0,11
-20.332461277684963,18.375260018417187,0,11
-20.718090026178555,19.365412091061632,0,11
-19.914737482809873,21.126949001339646,0,11
-20.684144975545408,19.200956694085633,0,11
-19.784102505983704,18.988744363097133,0,11
-18.52864815913101,19.619531951470464,0,11
-20.018109700934573,19.726461809422332,0,11
-20.265256657959906,20.474114946922978,0,11
-21.290803853346567,20.30754713596937,0,11
-18.30718221186709,19.773479645507535,0,11
-18.583016184716016,21.342688432688245,0,11
-19.368929027162636,18.95943998116618,0,11
-19.988183462661063,20.65954311101321,0,11
-21.227634672404843,20.83583410019989,0,11
-20.790424487329158,20.949941185653717,0,11
-20.995028204400953,21.3506951040845,0,11
-19.32375499719166,18.23777386523766,0,11
-20.352347642553738,21.400079523036446,0,11
-18.920299489826036,19.514057443010728,0,11
-21.382451610575643,19.633879694188916,0,11
-20.560251542412608,19.921198915683327,0,11
-19.00851807727357,21.665396545148678,0,11
-20.809417100287163,19.80035613829425,0,11
-19.665013607111455,21.25822185512433,0,11
-20.943036359734943,21.18774915924907,0,11
-19.225332473715696,18.46448920510143,0,11
-20.78536915385399,19.946517207736342,0,11
-20.61775149847825,20.326828456983716,0,11
-20.482932337833308,20.267331857268154,0,11
-21.13574983999246,20.28472720254578,0,11
-18.412692732290992,18.869272256972216,0,11
-19.066977687950473,20.96311560124736,0,11
-21.035060513376557,20.13023113573313,0,11
-19.19360698832535,19.58876478152397,0,11
-19.854077723775514,19.824345116427295,0,11
-19.669736193079082,18.347682320094133,0,11
-20.711060170765972,19.686298945946728,0,11
-21.198381587153495,19.200886699369608,0,11
-19.548522280133163,20.26798699608405,0,11
-19.652044062407004,20.344210725974644,0,11
-19.493535723927042,21.623185030722247,0,11
-18.482976660260928,19.532396631703115,0,11
-19.65766008864684,19.06130249840021,0,11
-21.452453188455404,19.56812847567194,0,11
-19.82221184341003,20.619057254316587,0,11
-19.369593799168918,19.175063791439303,0,11
-19.98565875462446,18.66110151874874,0,11
-21.513078982867732,19.230117136297803,0,11
-20.086335639817275,20.263405840354686,0,11
-19.71951596847269,19.23686302981594,0,11
-21.7216443801353,20.31711469986704,0,11
-20.13355927061331,20.661778100685698,0,11
-19.917290609437522,19.92441586469434,0,11
-20.065065063178757,18.948820067674124,0,11
-20.631719208943963,19.68126068487722,0,11
-18.71844822117556,19.921127449270625,0,11
-18.36221094626129,19.125340847454233,0,11
-18.127476973631225,20.469906045114126,0,11
-20.97212107979542,20.226566335082634,0,11
-20.00118034975698,19.461340306327717,0,11
-21.556536376324683,19.459081018395263,0,11
-19.272375808510713,21.551827001252185,0,11
-21.138056473908613,19.376631675485243,0,11
-19.69832762861574,20.94701797149712,0,11
-20.07455358379162,21.226876615598034,0,11
-18.931751979617484,19.255469902665773,0,11
-18.412736125051463,20.46772058656939,0,11
-20.375477041514213,21.427794988436226,0,11
-18.12233826586505,19.92794643253788,0,11
-20.112059682063663,19.36701882605363,0,11
-19.658481272704268,21.640733540867778,0,11
-21.23475118061904,19.16236404755955,0,11
-19.48580050695494,20.23354380899852,0,11
-21.07624033925168,21.382718376429455,0,11
-19.130626550758667,20.717874511359962,0,11
-21.21010088761012,19.070981807709064,0,11
-20.747304026275103,19.785510710841024,0,11
-19.61981405126042,21.446445875807466,0,11
-21.037871752964776,20.544565784684025,0,11
-20.882644370605046,19.787175821447157,0,11
-19.295639275267373,19.103624437543278,0,11
-18.772667879062173,19.184171259700705,0,11
-19.63316739783028,18.846012846789836,0,11
-19.670537090708194,18.17037203333248,0,11
-18.634817290148145,20.200911228785394,0,11
-20.97342674705659,20.024642771142748,0,11
-19.709088222138195,20.09705373618759,0,11
-20.791656178165997,20.237458196495478,0,11
-19.973372076811817,21.135962047717417,0,11
-21.948716949857335,20.341640500447134,0,11
-19.87250626636572,20.24659917011509,0,11
-20.563004587145386,18.692683387796578,0,11
-20.11736209662148,21.268418681380638,0,11
-20.860238192895753,20.42190516526344,0,11
-20.176779193321977,20.45536281953913,0,11
-19.92173362413256,21.16203258587588,0,11
-19.773403146586517,20.25020793940123,0,11
-19.213664471226384,20.641659446840094,0,11
-19.0078979937556,20.41727794793658,0,11
-19.18986907300705,20.87045750491574,0,11
-20.908358415757412,19.570559307285237,0,11
-19.145868044694762,19.471236183627735,0,11
-19.834446706846936,19.692902018997827,0,11
-18.79352752602994,19.387990081351163,0,11
-20.30412652450061,19.23030429906987,0,11
-19.47455178908026,21.136648917287467,0,11
-20.709690858993895,21.012737800099195,0,11
-20.750664042352607,20.372037412943488,0,11
-19.968560922394563,19.90161228900818,0,11
-21.349004039550056,21.439185094729936,0,11
-19.805176438292623,20.006124960746106,0,11
-19.185062988562464,19.141822204921148,0,11
-19.350875005816434,21.10333341923035,0,11
-18.49393675043707,19.609790325114776,0,11
-19.242443453926192,19.423476477694823,0,11
-19.823110085619316,20.973501682301553,0,11
-19.875670163964166,18.789515854629855,0,11
-20.768232374400846,20.428527704866895,0,11
-20.07318289771355,19.738708686374572,0,11
-19.24006797758876,18.88702214925859,0,11
-19.77066765342909,20.604077030701575,0,11
-18.65807927164365,20.38835431729135,0,11
-19.265589565037367,20.418327600989453,0,11
-20.39981201338275,19.79096542189424,0,11
-18.57838717734058,19.481320570856816,0,11
-18.19214736344433,19.794202083126216,0,11
-20.56588697362326,20.084428687794137,0,11
-19.972695125252436,21.642678812341966,0,11
-18.8388031003243,18.845316546021017,0,11
-19.793054281607894,18.477711160310196,0,11
-21.022697206805894,18.984781108871765,0,11
-20.57580636082762,21.59030572605514,0,11
-20.844170435045026,21.580316404824902,0,11
-20.557538534851005,19.45090181086589,0,11
-19.182773084760562,21.052781416035256,0,11
-20.582760667220455,18.66028311916873,0,11
-19.42824380326162,20.210690613418794,0,11
-19.402205830912713,20.875488509147115,0,11
-20.645764714003892,18.951396045087666,0,11
-20.753222058177496,21.143606416663314,0,11
-20.116577421614615,20.044552068708796,0,11
-20.48597688241309,19.41130181189891,0,11
-20.850296805574764,19.220741055170297,0,11
-19.733461795759073,19.382691044437454,0,11
-21.823946177795143,19.699089888482092,0,11
-19.689997032520328,20.032671868082275,0,11
-20.99879013606068,19.442587087066276,0,11
-19.381688990956334,21.085123185460787,0,11
-20.708057815633673,21.429526475153327,0,11
-20.879636064279087,21.173216535768212,0,11
-18.63978309296008,21.302654444970468,0,11
-21.096079762963164,19.252140838179564,0,11
-20.634800070869538,19.06120939059907,0,11
-19.72541476292134,18.75707109535703,0,11
-19.76746253214021,18.679813053252495,0,11
-18.66939782679484,20.919477896064112,0,11
-20.696354125429778,18.694656407556543,0,11
-20.253607135732423,19.51327556721162,0,11
-20.657847152850202,19.803364953940513,0,11
-19.24289077677262,19.308976776353475,0,11
-20.942786570873558,20.867860562947115,0,11
-19.73899942166162,20.218020585566368,0,11
-20.02442896555584,19.537576235519136,0,11
-20.2986620093192,18.66385054384518,0,11
-19.567747878821123,21.08463628006506,0,11
-18.491905200462032,19.48289758957937,0,11
-21.155491565519867,19.942038362361444,0,11
-18.65297716215795,20.263372305026746,0,11
-18.965534254413512,19.589701332839503,0,11
-21.000232541788627,19.423595984637686,0,11
-19.273999542000425,19.817648527693354,0,11
-18.7412976108582,19.00836052648369,0,11
-19.089987997554815,20.821515799868063,0,11
-20.16746364648457,20.860159261357275,0,11
-19.464167395323,21.633089092098345,0,11
-21.05892738170877,19.048904601310614,0,11
-21.235101879202386,19.008358590405777,0,11
-21.09168034843801,20.314377592773408,0,11
-19.56999560393103,20.428836536907774,0,11
-20.113505209908705,21.04082773406008,0,11
-21.58896257479933,19.395693356768245,0,11
-20.72104538823927,18.823933907452577,0,11
-20.17668865021907,20.28945221286478,0,11
-18.659978835386926,20.000919636125968,0,11
-19.74962680302077,18.395427965588276,0,11
-20.8941069518108,19.354488910034505,0,11
-19.31877233050286,20.71845347468556,0,11
-20.28552433024701,21.858209631104383,0,11
-19.02315578432321,21.502418452137736,0,11
-19.27868005685592,21.351417477671763,0,11
-20.24750178126465,19.4900503804006,0,11
-18.459244797820237,19.139716324604922,0,11
-19.355322541103824,18.528590204531923,0,11
-19.223158973518544,20.487821519760097,0,11
-21.00158257428476,20.305682430263413,0,11
-21.153579523742916,20.504562081543753,0,11
-20.465418127246387,20.350848659477307,0,11
-19.953075785629423,18.06121765235443,0,11
-19.886502205975795,18.67504524400719,0,11
-20.64851438775776,20.471119431981304,0,11
-21.333994445534366,20.447575270076726,0,11
-20.000256274998385,20.225250500776518,0,11
-20.12041557253564,21.285815987482135,0,11
-19.764443714716077,20.55851556972396,0,11
-19.109730750815213,19.06134617394954,0,11
-19.877718882770637,19.861344817820587,0,11
-20.131114274942277,19.980796712630184,0,11
-20.877387422710527,20.30913988331761,0,11
-19.723306328193058,19.90923172514391,0,11
-18.593140953529325,20.296968699752178,0,11
-19.51377054237599,19.760838232231176,0,11
-21.64876101206157,19.728366789031288,0,11
-21.378809178029748,20.14363127330201,0,11
-20.867684061100082,18.686973285259008,0,11
-19.86661295322488,21.084080845365573,0,11
-21.0336022229797,19.162573371985395,0,11
-19.827413454464743,21.506635084795754,0,11
-19.513314734996875,20.546178927548205,0,11
-18.763859111998023,20.875122413461487,0,11
-20.334025139069418,19.87423979086114,0,11
-18.412387799763344,20.278120092686287,0,11
-18.571671428232545,19.524352689404378,0,11
-10.74318793171857,-33.56514322878086,0,12
-12.340271817273653,-33.13539664274212,0,12
-13.090719216096529,-30.742088882445138,0,12
-12.709406604518424,-30.157493748673858,0,12
-8.033021074004973,-31.166098164908398,0,12
-8.328669663658486,-27.910831216179712,0,12
-11.94269374578543,-29.149331143637816,0,12
-7.629568843032784,-29.646962973758704,0,12
-11.601498198668365,-28.693480782366848,0,12
-8.217572398859083,-31.48553903858536,0,12
-10.939588642440352,-27.38989845217283,0,12
-10.606372566468924,-27.734926694061638,0,12
-7.742157494727571,-32.306499451235666,0,12
-8.604681577599926,-28.06989359415919,0,12
-7.620117643337954,-30.519353593113628,0,12
-12.519399824581694,-30.59807315710208,0,12
-11.141930212467612,-27.717804009740455,0,12
-9.161481856282727,-32.16367074310889,0,12
-8.001883774668645,-31.553354354579604,0,12
-12.051574122760321,-30.159598351297113,0,12
-10.19228895040258,-27.614808178144813,0,12
-9.240496994318903,-32.20752037700795,0,12
-10.404117744714577,-32.42313943211646,0,12
-13.88499038948647,-28.95583279512658,0,12
